loc,lat,lon
10702 101 AVENUE NYC,,
2718 PITKIN AVE NYC,,
4009 5TH AVE NYC,,
774 WASHINGTON AVE NYC,,
4028 COLLEGE POINT BOULEVARD NYC,,
1001 RICHMOND HILL ROAD NYC,,
1250 BROADWAY NYC,,
190 HESTER STREET NYC,,
156 WEST   44 STREET NYC,,
2549 AMSTERDAM AVENUE NYC,,
1217 AVENUE U NYC,,
2450 WALTON AVENUE NYC,,
12 SPRING STREET NYC,,
139 HESTER STREET NYC,,
326 6 STREET NYC,,
9454 CORONA AVENUE NYC,,
125 MACDOUGAL ST NYC,,
486 85TH ST NYC,,
9524 FOURTH AVENUE NYC,,
4110 49TH ST NYC,,
2102 EASTCHESTER RD NYC,,
151 8 AVENUE NYC,,
159 E 55TH ST NYC,,
2047 BROADWAY NYC,,
100 W 82ND ST NYC,,
88 10 AVENUE NYC,,
232 NEPTUNE AVENUE NYC,,
222 LAFAYETTE ST NYC,,
156 COURT STREET NYC,,
388 3RD AVE NYC,,
108A W 145TH ST NYC,,
123 WEST   39 STREET NYC,,
656 AVENUE OF THE AMERICAS NYC,,
341 W 36TH ST NYC,,
17528 HILLSIDE AVENUE NYC,,
11002 LIBERTY AVE NYC,,
1111 FULTON STREET NYC,,
7406 37TH RD NYC,,
8318 PARSONS BOULEVARD NYC,,
171 AVENUE U NYC,,
512 E 180TH ST NYC,,
247 SOUTH    1 STREET NYC,,
4305 BROADWAY NYC,,
767 9 AVENUE NYC,,
4911 VERNON BOULEVARD NYC,,
14920 41ST AVENUE NYC,,
48 W 36TH ST NYC,,
798A FRANKLIN AVE NYC,,
23202 MERRICK BLVD NYC,,
130 W 72ND ST NYC,,
807 LEXINGTON AVENUE NYC,,
186 JAY STREET NYC,,
391 VAN BRUNT STREET NYC,,
247 DYCKMAN STREET NYC,,
307 EAST   84 STREET NYC,,
196 ELIZABETH STREET NYC,,
76 WEST  225 STREET NYC,,
71 LAFAYETTE AVENUE NYC,,
385 6 AVENUE NYC,,
11940 METROPOLITAN AVE NYC,,
256 WEST   47 STREET NYC,,
158 DELANCEY ST NYC,,
355 WEST 14 STREET NYC,,
236 UNDERHILL AVENUE NYC,,
28192821 WHITE PLAINS ROAD NYC,,
6822 FRESH MEADOWS LANE NYC,,
14921A 41 AVENUE NYC,,
3802 BROADWAY NYC,,
49 WEST   39 STREET NYC,,
111 RIVINGTON STREET NYC,,
7023 FORT HAMILTON PKWY NYC,,
566 SENECA AVENUE NYC,,
6510 BAY PKWY NYC,,
67 E BROADWAY NYC,,
258 DEKALB AVE NYC,,
150 W 49TH ST NYC,,
941 WILLOUGHBY AVE NYC,,
763 61ST ST NYC,,
829-831 7 AVENUE NYC,,
28 LIBERTY ST NYC,,
191 UTICA AVENUE NYC,,
500 W 42ND ST NYC,,
4307 KATONAH AVE NYC,,
3308 QUEENS BOULEVARD NYC,,
1490 2 AVENUE NYC,,
171 3 AVENUE NYC,,
648 SOUNDVIEW AVE NYC,,
269 COLUMBUS AVENUE NYC,,
1100 AVENUE OF THE AMERICAS NYC,,
1922 3 AVENUE NYC,,
4141 KISSENA BOULEVARD NYC,,
199 GRAND STREET NYC,,
3757 103 STREET NYC,,
223 WEST  231 STREET NYC,,
960 MADISON AVENUE NYC,,
679 SENECA AVENUE NYC,,
3556 NOSTRAND AVENUE NYC,,
162 W 4TH ST NYC,,
482 UNION AVE NYC,,
717 9TH AVE NYC,,
72 BAYARD ST NYC,,
55 GRAND STREET NYC,,
4041 EAST TREMONT AVENUE NYC,,
1624 AMSTERDAM AVE NYC,,
2330 ARTHUR AVE NYC,,
251 EAST   31 STREET NYC,,
246 GRAND STREET NYC,,
11 WEST   42 STREET NYC,,
2036 FLATBUSH AVENUE NYC,,
158 9 AVENUE NYC,,
3950 61 STREET NYC,,
185 GRAND ST NYC,,
229 MALCOLM X BLVD NYC,,
240 DE KALB AVENUE NYC,,
5455 MYRTLE AVE NYC,,
154 WEST   13 STREET NYC,,
43 BOGART STREET NYC,,
1 W MOUNT EDEN AVE NYC,,
8608 117TH ST NYC,,
1 BOUCK COURT NYC,,
1836 ROCKAWAY PARKWAY NYC,,
4518 BELL BOULEVARD NYC,,
7519 5 AVENUE NYC,,
2225 TILDEN AVENUE NYC,,
6011 7 AVENUE NYC,,
171 E BROADWAY NYC,,
20 E 42ND ST NYC,,
461 COURT STREET NYC,,
602 SENECA AVE NYC,,
224 WEST   79 STREET NYC,,
1526 1 AVENUE NYC,,
33 SAINT MARKS PL NYC,,
609 VANDERBILT AVE NYC,,
1116 BEDFORD AVE NYC,,
2873 BROADWAY NYC,,
14606 34 AVENUE NYC,,
166 NEW DORP LANE NYC,,
237 DYCKMAN STREET NYC,,
218 W 35TH ST NYC,,
78 RIVINGTON ST NYC,,
218220 GRAND STREET NYC,,
201 EAST   61 STREET NYC,,
6619 BEACH CHANNEL DR NYC,,
4640 FRANCIS LEWIS BLVD NYC,,
249 W 26TH ST NYC,,
1968 CONEY ISLAND AVENUE NYC,,
794 BROADWAY NYC,,
537 9 AVENUE NYC,,
173 LUDLOW STREET NYC,,
169 PARK AVE NYC,,
365 FIFTH AVENUE NYC,,
614A AMSTERDAM AVENUE NYC,,
16928 HILLSIDE AVE NYC,,
3306 QUEENS BOULEVARD NYC,,
15815 HORACE HARDING EXPRESSWAY NYC,,
8026 QUEENS BLVD NYC,,
163 EAST  116 STREET NYC,,
1964 86TH ST NYC,,
4369 KISSENA BOULEVARD NYC,,
89 WYCKOFF AVE NYC,,
2354 ARTHUR KILL ROAD NYC,,
4705 8TH AVE NYC,,
117 MAC DOUGAL STREET NYC,,
4006 83RD ST NYC,,
8918 NORTHERN BOULEVARD NYC,,
125 E 54 ST NYC,,
108 W 14TH ST NYC,,
13213 14TH AVE NYC,,
210 WEST   55 STREET NYC,,
51 EAST  170 STREET NYC,,
193 FROST STREET NYC,,
311 WEST   34 STREET NYC,,
763 EAST GUNHILL ROAD NYC,,
1460 WESTCHESTER AVENUE NYC,,
3927 BELL BOULEVARD NYC,,
536 EAST  138 STREET NYC,,
413 GREENWICH ST NYC,,
435 EAST  153 STREET NYC,,
11902 LIBERTY AVE NYC,,
284 5TH AVE NYC,,
1141 WASHINGTON AVE NYC,,
54 PINE STREET NYC,,
22 EAST   12 STREET NYC,,
1467 ROCKAWAY PKWY NYC,,
991 PROSPECT AVENUE NYC,,
2809 NOSTRAND AVENUE NYC,,
1418 AVENUE J NYC,,
8611 19TH AVE NYC,,
467 COLUMBUS AVENUE NYC,,
805 ZEREGA AVENUE NYC,,
320 PARK AVE NYC,,
3319 FULTON ST NYC,,
2777 FLATBUSH AVENUE NYC,,
81 AVENUE A NYC,,
61 GROVE STREET NYC,,
3167 VILLA AVE NYC,,
606 W 207TH ST NYC,,
7102 KISSENA BLVD NYC,,
392 E 149TH ST NYC,,
126 EAST   13 STREET NYC,,
2167 FREDERICK DOUGLAS BOULEVARD NYC,,
184 EAST   35 STREET NYC,,
13617 39TH AVE NYC,,
4102 3RD AVE NYC,,
1316 AVENUE M NYC,,
1010 50 AVENUE NYC,,
131 2 AVENUE NYC,,
9716 SEAVIEW AVE NYC,,
8710A LEFFERTS BLVD NYC,,
685 KNICKERBOCKER AVENUE NYC,,
38 PARK ROW NYC,,
165 LEXINGTON AVE NYC,,
35 WEST   45 STREET NYC,,
1102 LEXINGTON AVENUE NYC,,
513 MYRTLE AVE NYC,,
5001 4 AVENUE NYC,,
2896 FULTON ST NYC,,
3110 36TH AVE NYC,,
75 WALL ST NYC,,
249 9TH AVE NYC,,
906 3RD AVE NYC,,
5189A BROADWAY NYC,,
2 COLUMBUS CIRCLE NYC,,
483 BROOK AVENUE NYC,,
13105 ROCKAWAY BLVD NYC,,
20212 WILLETS POINT BOULEVARD NYC,,
1204 VICTORY BOULEVARD NYC,,
569 LINCOLN PL NYC,,
1723 EMMONS AVENUE NYC,,
77 2 AVENUE NYC,,
623 MANHATTAN AVENUE NYC,,
7301 METROPOLITAN AVE NYC,,
9407 ASTORIA BLVD NYC,,
4209 28 STREET NYC,,
1746 2 AVENUE NYC,,
154 EAST   33 STREET NYC,,
360305 31 STREET NYC,,
2935 9 AVENUE NYC,,
8203 FLATLANDS AVENUE NYC,,
535 6TH AVE NYC,,
229 HAVEMEYER STREET NYC,,
4049 COLLEGE POINT BOULEVARD NYC,,
5012 VERNON BOULEVARD NYC,,
95 AVENUE A NYC,,
7111 20 AVENUE NYC,,
457 39TH ST NYC,,
100 WEST 124 STREET NYC,,
106 7TH AVE NYC,,
1761 BATH AVE NYC,,
1015 ALLERTON AVE NYC,,
1082 NOSTRAND AVENUE NYC,,
434 CASTLETON AVE NYC,,
1817 2ND AVE NYC,,
243 E 14TH ST NYC,,
645 LENOX AVE NYC,,
455 PARK AVENUE SOUTH NYC,,
4049 LACONIA AVENUE NYC,,
1845 RICHMOND AVENUE NYC,,
62 WILLIAM STREET NYC,,
285 BEDFORD AVENUE NYC,,
382 5TH AVE NYC,,
1139 FULTON STREET NYC,,
240 9 AVENUE NYC,,
142 WEST   65 STREET NYC,,
4201 CHURCH AVENUE NYC,,
2223 CHURCH AVE NYC,,
4202 NORTHERN BLVD NYC,,
8712 ASTORIA BLVD NYC,,
93 EAST    7 STREET NYC,,
3948 QUEENS BLVD NYC,,
9637 QUEENS BOULEVARD NYC,,
2461 UNIVERSITY AVENUE NYC,,
547 9 AVENUE NYC,,
1640 NOSTRAND AVENUE NYC,,
22 WEST   19 STREET NYC,,
5235 METROPOLITAN AVE NYC,,
444 3RD AVE NYC,,
209 E 14TH ST NYC,,
110 EAST   42 STREET NYC,,
160 EAST   64 STREET NYC,,
1911 FRANCIS LEWIS BLVD NYC,,
11116 ATLANTIC AVENUE NYC,,
2058 BROADWAY NYC,,
2702 ASTORIA BOULEVARD NYC,,
151 W 51ST ST NYC,,
2110 RICHMOND RD NYC,,
3335 FULTON STREET NYC,,
8424 13TH AVE NYC,,
4162 VICTORY BLVD NYC,,
381 VAN DUZER STREET NYC,,
570 PUTNAM AVE NYC,,
138 W 25TH ST NYC,,
47 E HOUSTON STREET NYC,,
3038 BUHRE AVE NYC,,
587 SOUTHERN BLVD NYC,,
101 AVENUE A NYC,,
1679 3 AVENUE NYC,,
466 AVENUE P NYC,,
4644 VERNON BLVD NYC,,
4411 QUEENS BLVD NYC,,
6917 18 AVENUE NYC,,
3207 36 AVENUE NYC,,
9467 CORONA AVENUE NYC,,
201 CLINTON ST NYC,,
701 WEST  180 STREET NYC,,
267 TROY AVE NYC,,
261263 5 AVENUE NYC,,
3471 RICHMOND ROAD NYC,,
8624 5TH AVE NYC,,
161 MULBERRY STREET NYC,,
12034 QUEENS BOULEVARD NYC,,
189 BEDFORD AVENUE NYC,,
6612 AVE U NYC,,
270 WEST   43 STREET NYC,,
80 GROVE STREET NYC,,
915 WYCKOFF AVE NYC,,
149 HAVEMEYER  ST NYC,,
72 CLARK STREET NYC,,
504 EAST  138 STREET NYC,,
823 FRANKLIN AVENUE NYC,,
44 WEST   17 STREET NYC,,
311 WEST   43 STREET NYC,,
1812 COLLEGE POINT BLVD NYC,,
1120 AVENUE OF THE AMERICAS NYC,,
130 WEST  125 STREET NYC,,
683685 WASHINGTON AVENUE NYC,,
3260 JOHNSON AVE NYC,,
118 EAST  116 STREET NYC,,
4 TIMES SQUARE NYC,,
3486 EAST TREMONT AVENUE NYC,,
461 PARK AVENUE SOUTH NYC,,
2801 24TH AVE NYC,,
301 E 181ST ST NYC,,
700 WEST  180 STREET NYC,,
253 WEST   11 STREET NYC,,
148 HOYT STREET NYC,,
1761 UNIVERSITY AVENUE NYC,,
439 3 AVENUE NYC,,
5816 FORT HAMILTON PKWY NYC,,
780 3 AVENUE NYC,,
980 MORRIS PARK AVE NYC,,
956 LEXINGTON AVE NYC,,
22 EAST   54 STREET NYC,,
36-08 33RD STREET NYC,,
635 NINTH AVENUE NYC,,
147 MONTAGUE ST NYC,,
13 DOYERS STREET NYC,,
23 EAST   51 STREET NYC,,
225 WEST 35 STREET NYC,,
148 CENTRE STREET NYC,,
547 HUDSON STREET NYC,,
24501 FRANCIS LEWIS BLVD NYC,,
1871 86TH ST NYC,,
26 WEST BURNSIDE AVENUE NYC,,
23 WEST   39 STREET NYC,,
55 EAST   53 STREET NYC,,
21249 26 AVENUE NYC,,
4507 47 AVENUE NYC,,
2368 FLATBUSH AVE NYC,,
485 LEXINGTON AVENUE NYC,,
603 SENECA AVENUE NYC,,
66 PARK AVENUE NYC,,
106 3RD AVE NYC,,
3465 VICTORY BOULEVARD NYC,,
6297 FOREST AVE NYC,,
304 WEST   56 STREET NYC,,
5 E 40TH ST NYC,,
1424 SHEEPSHEAD BAY RD NYC,,
318 KINGS HWY NYC,,
2508A BROADWAY NYC,,
1109 1 AVENUE NYC,,
552 3RD AVE NYC,,
843 FRANKLIN AVENUE NYC,,
9921 NORTHERN BOULEVARD NYC,,
63 GRAND ST NYC,,
25 JOHN STREET NYC,,
8420 ASTORIA BOULEVARD NYC,,
13320 ROCKAWAY BOULEVARD NYC,,
3211 JUCTION BLVD NYC,,
163 E 52ND ST NYC,,
171 WEST   23 STREET NYC,,
486 BAY RIDGE AVE NYC,,
524 BEACH   20 STREET NYC,,
8202 ROOSEVELT AVE NYC,,
316 E 53RD ST NYC,,
1905 STORY AVENUE NYC,,
2538 PITKIN AVENUE NYC,,
502 AMSTERDAM AVENUE NYC,,
201 EAST  116 STREET NYC,,
10409 METROPOLITAN AVENUE NYC,,
255 A BUSHWICK AVENUE NYC,,
50 HOYT STREET NYC,,
229 EAST    9 STREET NYC,,
547 LENOX AVE NYC,,
757 FLATBUSH AVENUE NYC,,
276 5TH AVE NYC,,
1008 2 AVENUE NYC,,
3459 RICHMOND ROAD NYC,,
8925 AVENUE D NYC,,
1111 E TREMONT AVE NYC,,
282 FLATBUSH AVE NYC,,
75 JFK AIRPORT NYC,,
259 WEST   55 STREET NYC,,
 TERM8-A1 NYC,,
659 9 AVENUE NYC,,
43 WEST   55 STREET NYC,,
1350 SHAKESPEARE AVE NYC,,
7928 37 AVENUE NYC,,
2787 BROADWAY NYC,,
99 ALLEN ST NYC,,
507 EAST    5 STREET NYC,,
233 1ST AVE NYC,,
261 BEACH  116 STREET NYC,,
11716 LIBERTY AVENUE NYC,,
1281 ARTHUR KILL RD NYC,,
1520 AMSTEREDAM AVE NYC,,
320 EAST  170 STREET NYC,,
18 W 48TH ST NYC,,
6827 MYRTLE AVENUE NYC,,
11510 ROCKAWAY BEACH BOULEVARD NYC,,
3949 43 AVENUE NYC,,
1 S ELLIOTT PL NYC,,
2180 FOREST AVE NYC,,
3550 E TREMONT AVE NYC,,
1695 2 AVENUE NYC,,
2334 CONEY ISLAND AVENUE NYC,,
1026 ROSSVILLE AVE NYC,,
8322 37 AVENUE NYC,,
1903 VICTORY BLVD NYC,,
710 5TH AVE NYC,,
3411 JEROME AVE NYC,,
1221 AVE OF AMERICAS NYC,,
1601 CORTELYOU ROAD NYC,,
6 EAST   46 STREET NYC,,
990 T S BOYLAND ST NYC,,
306 ELLERY ST NYC,,
555 DRIGGS AVENUE NYC,,
80 DEKALB AVE NYC,,
2011 WESTCHESTER AVE NYC,,
150 EAST   52 STREET NYC,,
1119 QUENTIN RD NYC,,
1425 FOSTER AVE NYC,,
238 EAST    9 STREET NYC,,
538 9 AVENUE NYC,,
403 A AMSTERDAM AVENUE NYC,,
13101312 LAFAYETTE AVENUE NYC,,
7417 METROPOLITAN AVE NYC,,
8707 NORTHERN BOULEVARD NYC,,
485 7 AVENUE NYC,,
660 WASHINGTON AVENUE NYC,,
1724 2ND AVE NYC,,
739 ALLERTON AVENUE NYC,,
1809 EAST    7 STREET NYC,,
1203 EAST  233 STREET NYC,,
4343 91ST PL NYC,,
8928 163 STREET NYC,,
2918 HOYT S AVENUE NYC,,
645 9 AVENUE NYC,,
1370 YORK AVENUE NYC,,
1648 2 AVENUE NYC,,
650 86TH ST NYC,,
172 DELANCEY ST NYC,,
15327 CROSS ISLAND PARKWAY NYC,,
3015 31ST AVE NYC,,
122 LUDLOW ST NYC,,
9215 PARSONS BOULEVARD NYC,,
2867 BROADWAY NYC,,
3071 BRIGHTON 4TH ST NYC,,
1064 MADISON AVENUE NYC,,
1120 BROADWAY NYC,,
4704 AVENUE N NYC,,
1459 UNIONPORT ROAD NYC,,
2008 CROPSEY AVE NYC,,
1534 3 AVENUE NYC,,
522 9TH AVE NYC,,
651 W 169TH ST NYC,,
52 MERCER STREET NYC,,
14605 34TH AVE NYC,,
9513 ROOSEVELT AVE NYC,,
101 W 57TH ST NYC,,
1171 2 AVENUE NYC,,
2155 HYLAN BOULEVARD NYC,,
108 PATCHEN AVE NYC,,
9745 QUEENS BLVD NYC,,
149 7 STREET NYC,,
1146 LIBERTY AVE NYC,,
204 SPRING ST NYC,,
2407 ARTHUR AVENUE NYC,,
530 2 AVENUE NYC,,
604 NOSTRAND AVENUE NYC,,
4235 162 STREET NYC,,
19 COMMERCE STREET NYC,,
119 MACDOUGAL STREET NYC,,
104 FRONT STREET NYC,,
131 EAST GUNHILL ROAD NYC,,
415 LAFAYETTE ST NYC,,
3532 JOHNSON AVENUE NYC,,
714 KNICKERBOCKER AVENUE NYC,,
4415 8 AVENUE NYC,,
6568 MYRTLE AVENUE NYC,,
159 LIVINGSTON STREET NYC,,
9643 SPRINGFIELD BOULEVARD NYC,,
625 8TH AVE NYC,,
110 LEXINGTON AVENUE NYC,,
1113 LEXINGTON AVENUE NYC,,
1405 SECOND AVENUE NYC,,
221 EAST 58 STREET NYC,,
355 FLATBUSH AVE NYC,,
16519 NORTHERN BLVD NYC,,
6 PENNYFIELD AVE NYC,,
108 WEST HOUSTON STREET NYC,,
7 W 45TH ST NYC,,
427 KINGS HIGHWAY NYC,,
13415 CROSSBAY BOULEVARD NYC,,
4555 VAN DAM ST NYC,,
597 10 AVENUE NYC,,
201 WYCKOFF AVE NYC,,
184 PRINCE STREET NYC,,
12038 QUEENS BOULEVARD NYC,,
185 NORMAN AVE NYC,,
772 FLATBUSH AVENUE NYC,,
3708 RIVERDALE AVENUE NYC,,
740 7TH AVE NYC,,
6142 188TH ST NYC,,
7121 FT HAMILTON PARKWAY NYC,,
733 BROADWAY NYC,,
1229 FRANKLIN AVE NYC,,
3809 36 AVENUE NYC,,
13655 ROOSEVELT AVE NYC,,
0 PLAZA PENN STATION NYC,,
138 N 8TH ST NYC,,
3560 11TH ST NYC,,
237 NASSAU AVE NYC,,
857 ATLANTIC AVENUE NYC,,
262 ARDEN AVENUE NYC,,
3105 QUEENS BLVD NYC,,
12 JOHN ST NYC,,
6230 WOODHAVEN BOULEVARD NYC,,
1461 AMSTERDAM AVENUE NYC,,
21417 41 AVENUE NYC,,
239 WEST    4 STREET NYC,,
148 5TH AVE NYC,,
77 BOX ST NYC,,
1634 CROSBY AVE NYC,,
13415 20TH AVE NYC,,
8959 164 STREET NYC,,
2513 30 AVENUE NYC,,
30 PRINCE STREET NYC,,
8486 CITY ISLAND AVE NYC,,
1734 VICTORY BLVD NYC,,
25811 HILLSIDE AVE NYC,,
299 MADISON AVENUE NYC,,
3301 FORT HAMILTON PARKWAY NYC,,
4220 QUENTIN ROAD NYC,,
3223 QUENTIN ROAD NYC,,
3418 STEINWAY ST NYC,,
4630 VERNON BOULEVARD NYC,,
18 WEST   25 STREET NYC,,
6623 FORT HAMILTON PARKWAY NYC,,
75 9TH AVE NYC,,
699 MORRIS PARK AVE NYC,,
120 WEST   49 STREET NYC,,
10240 DITMARS BOULEVARD NYC,,
27119 UNION TPKE NYC,,
107 ROEBLING STREET NYC,,
3421 34 AVE NYC,,
242 WEST   56 STREET NYC,,
1426 CORNAGA AVE NYC,,
5 MADISON ST NYC,,
45 WEST   46 STREET NYC,,
19611 LINDEN BLVD NYC,,
60 MADISON AVENUE NYC,,
227 CENTRE ST NYC,,
9401 5 AVENUE NYC,,
482 RIVERDALE AVENUE NYC,,
3019 FORT HAMILTON PKWY NYC,,
659 MANHATTAN AVE NYC,,
304 WILLIS AVENUE NYC,,
373 AMSTERDAM AVENUE NYC,,
11632 SPRINGFIELD BOULEVARD NYC,,
3870 10TH ST NYC,,
952 UTICA AVE NYC,,
7212 20TH AVE NYC,,
765 2 AVENUE NYC,,
589 FORT WASHINGTON AVENUE NYC,,
480 7 AVENUE NYC,,
238 FLATBUSH AVENUE NYC,,
195 10TH AVE NYC,,
144 DECATUR ST NYC,,
1501 SHEEPSHEAD BAY ROAD NYC,,
833 ANNADALE RD NYC,,
4011 149TH PL NYC,,
906 E 180TH ST NYC,,
4806 BROADWAY NYC,,
1462 1 AVENUE NYC,,
303 SOUTH END AVENUE NYC,,
0 JFK BUILDING 250 NYC,,
1208 NEPTUNE AVENUE NYC,,
1562 RALPH AVE NYC,,
186 UNDERHILL AVENUE NYC,,
1081 FLATBUSH AVE NYC,,
4345 MAIN ST NYC,,
46 WEST   56 STREET NYC,,
156 5 AVENUE NYC,,
1385 METROPOLITAN AVENUE NYC,,
11114 FLATLANDS AVE NYC,,
325 WEST   11 STREET NYC,,
84 MANHATTAN AVE NYC,,
14587 GUY R BREWER BOULEVARD NYC,,
1270 FULTON ST NYC,,
94 RALPH AVE NYC,,
6366 108 STREET NYC,,
1687 MACOMBS RD NYC,,
917 MANOR ROAD NYC,,
380 CHELSEA ROAD NYC,,
524 WEST   59 STREET NYC,,
4259 BROADWAY NYC,,
141 LINCOLN AVE NYC,,
1221 3 AVENUE NYC,,
25601 HILLSIDE AVE NYC,,
247 WEST 42 STREET NYC,,
85 ELDRIDGE STREET NYC,,
304 NEW DORP LANE NYC,,
67 WEST   23 STREET NYC,,
2800 HYLAN BOULEVARD NYC,,
3418 BOSTON ROAD NYC,,
41 W 40TH ST NYC,,
611 VANDERBILT AVE NYC,,
343 EAST  194 STREET NYC,,
1806 AVENUE M NYC,,
9402 4TH AVE NYC,,
988990 2 AVENUE NYC,,
15007 14 ROAD NYC,,
269 COURT STREET NYC,,
45 MURRAY STREET NYC,,
700 BROADWAY NYC,,
6010 KISSENA BOULEVARD NYC,,
307 SMITH ST NYC,,
101 BROAD STREET NYC,,
18711 JAMAICA AVENUE NYC,,
4202 30TH AVE NYC,,
1157 FLATBUSH AVE NYC,,
38 WEST STREET NYC,,
725 PARK AVE NYC,,
7145 YELLOWSTONE BOULEVARD NYC,,
2133 3RD AVE NYC,,
315 SAND LANE NYC,,
525 GRAND STREET NYC,,
1160 TELLER AVENUE NYC,,
8002 FOSTER AVENUE NYC,,
905 1 AVENUE NYC,,
774 DRIGGS AVENUE NYC,,
738 MORRIS PARK AVENUE NYC,,
20 CHRISTOPHER ST NYC,,
5-33 51ST AVE NYC,,
1697 BROADWAY NYC,,
5324 8 AVENUE NYC,,
2414 34 AVENUE NYC,,
777 60TH ST NYC,,
48 W. 27TH STREET NYC,,
12921 MERRICK BLVD NYC,,
610 EXTERIOR ST NYC,,
223 7TH AVE NYC,,
284 GRAND AVENUE NYC,,
68 CLINTON STREET NYC,,
3015 STILLWELL AVE NYC,,
211 EAST 43 STREET NYC,,
13324 41ST AVE NYC,,
197 MESEROLE ST NYC,,
135 WILLIAM STREET NYC,,
37 WEST   26 STREET NYC,,
55 WEST   35 STREET NYC,,
17 KNOLLS CRESCENT STREET NYC,,
105 1 AVENUE NYC,,
6001 METROPOLITAN AVE NYC,,
2025 STILLWELL AVENUE NYC,,
76 CLINTON ST NYC,,
10905 UNION HALL STREET NYC,,
21840 HILLSIDE AVE NYC,,
C16A CONCOURSE PLAZA/161ST ST NYC,,
1644 3 AVENUE NYC,,
1046 FLATBUSH AVE NYC,,
237 WEST  105 STREET NYC,,
8902 165TH ST NYC,,
194 GRAND ST NYC,,
4187 BROADWAY NYC,,
425 EAST   25 STREET NYC,,
5230 VAN DAM STREET NYC,,
834 2ND AVE NYC,,
286 KINGS HIGHWAY NYC,,
1431 YORK AVENUE NYC,,
180 COLUMBUS AVE NYC,,
61 4TH AVE NYC,,
65 4TH AVE NYC,,
114 COURT STREET NYC,,
789 FRANKLIN AVE NYC,,
264 BLEECKER STREET NYC,,
9501 FLATLANDS AVE NYC,,
21510 NORTHERN BLVD NYC,,
9541 SUTPHIN BOULEVARD NYC,,
31 8 AVENUE NYC,,
1151 TIFFANY AVENUE NYC,,
6902 ROOSEVELT AVENUE NYC,,
9508 63 DRIVE NYC,,
107 GRAHAM AVENUE NYC,,
239 WEST BROADWAY NYC,,
2402 CONEY ISLAND AVENUE NYC,,
1049 BRIGHTON BEACH AVE NYC,,
6731 BAY PKWY NYC,,
7417 3 AVENUE NYC,,
6812 BAY PKWY AVE NYC,,
14209 FARMERS BLVD NYC,,
286 E 149TH ST NYC,,
306 E 6TH ST NYC,,
200 FRANKLIN ST NYC,,
2905 BROADWAY NYC,,
1311 AVENUE U NYC,,
2325 MERMAID AVE NYC,,
68-24 ROOSEVELT AVE NYC,,
21297 26 AVENUE NYC,,
474 CONEY ISLAND AVE NYC,,
148 WEST   72 STREET NYC,,
127 EAST    7 STREET NYC,,
1190 FOREST AVE NYC,,
138-11 JAMAICA AVE NYC,,
592 3RD AVE NYC,,
9 CHATHAM SQUARE NYC,,
1003 EAST 163 STREET NYC,,
15650 NORTHERN BLVD NYC,,
11725 FARMERS BOULEVARD NYC,,
488 8 AVENUE NYC,,
2702 EAST TREMONT AVENUE NYC,,
2515 7 AVENUE NYC,,
2394 CONEY ISLAND AVENUE NYC,,
387 COURT STREET NYC,,
140 WEST    4 STREET NYC,,
35 EAST 76 STREET NYC,,
614 4 AVENUE NYC,,
24410 FRANCIS LEWIS BOULEVARD NYC,,
3611 KINGSBRIDGE AVENUE NYC,,
1004 2ND AVE NYC,,
283 SAINT ANNS AVE NYC,,
1757 ARTHUR KILL RD NYC,,
783 LYDING AVE NYC,,
158 N 4TH ST NYC,,
54 CARMINE STREET NYC,,
4006 74TH ST NYC,,
714 65TH ST NYC,,
155 COLUMBIA ST NYC,,
14B ORCHARD STREET NYC,,
141 SECOND AVE NYC,,
160 CENTRAL PARK SOUTH NYC,,
653 9 AVENUE NYC,,
2558 STEINWAY ST NYC,,
11404 SUTPHIN BLVD NYC,,
605 AVENUE Z NYC,,
200 HUGUENOT AVENUE NYC,,
1412 MYRTLE AVENUE NYC,,
8002 5TH AVE NYC,,
1552 SAINT NICHOLAS AVE NYC,,
15 CLIFF ST NYC,,
21133 26 AVENUE NYC,,
2628 CARMINE STREET NYC,,
89-29 130TH STREET NYC,,
4460 BROADWAY NYC,,
325 AMSTERDAM AVENUE NYC,,
1 WALKER STREET NYC,,
407 AVENUE P NYC,,
2449 CRESTON AVE NYC,,
18417 140TH AVE NYC,,
146 NASSAU AVENUE NYC,,
700 8TH AVE NYC,,
6319 8TH AVE NYC,,
7272 MAIN STREET NYC,,
159 WILSON AVE NYC,,
757 3 AVENUE NYC,,
1218 FOREST AVE NYC,,
3206 30TH AVE NYC,,
90 FRANKLIN ST NYC,,
19212 NORTHERN BLVD NYC,,
16614 HILLSIDE AVENUE NYC,,
586 NOSTRAND AVENUE NYC,,
183 CHURCH STREET NYC,,
211 1ST AVE NYC,,
1511 WILKINSON AVE NYC,,
582 MORRIS AVE NYC,,
195 ATLANTIC AVENUE NYC,,
1284 1 AVENUE NYC,,
3123 FULTON STREET NYC,,
398 W 145TH ST NYC,,
1416 CORTELYOU ROAD NYC,,
151 AVENUE U NYC,,
181 CHURCH STREET NYC,,
11102 LIBERTY AVE NYC,,
1497 ST NICHOLAS AVENUE NYC,,
8618 QUEENS BLVD NYC,,
105 FRANKLIN STREET NYC,,
46 WEST   22 STREET NYC,,
916 3RD AVE NYC,,
1205 STRATFORD AVE NYC,,
30 NEWKIRK PLZ NYC,,
62 PEARL ST NYC,,
145 E 61ST ST NYC,,
