,ID,SchoolName,Type,Number
2333,18K567,Brooklyn Theatre Arts High School,NYS.Private,0.09
2334,13K430,Brooklyn Technical High School,NYS.Private,0.21
2335,21K690,Brooklyn Studio Secondary School,NYS.Private,0.06
2336,15K448,Brooklyn Secondary School for Collaborative Studie,NYS.Private,0.21
2337,17K548,Brooklyn School for Music & Theatre,NYS.Private,0.20
2338,15K429,Brooklyn School for Global Studies,NYS.Private,0.12
2339,84K707,Brooklyn Prospect Charter School,NYS.Private,NA
2340,14K488,Brooklyn Preparatory High School,NYS.Private,0.06
2341,14K449,"Brooklyn Latin School, The",NYS.Private,0.17
2342,19K639,Brooklyn Lab School,NYS.Private,0.01
2343,13K439,Brooklyn International High School,NYS.Private,0.13
2344,17K745,Brooklyn Institute for Liberal Arts,NYS.Private,NA
2345,15K656,Brooklyn High School of the Arts,NYS.Private,0.13
2346,16K498,Brooklyn High School for Law and Technology,NYS.Private,0.02
2347,18K566,Brooklyn Generation School,NYS.Private,0.08
2348,84K780,Brooklyn East Collegiate Charter School,NYS.Private,NA
2349,13K412,"Brooklyn Community High School of Communication, A",NYS.Private,0.08
2350,23K493,Brooklyn Collegiate: A College Board School,NYS.Private,0.01
2351,22K555,Brooklyn College Academy,NYS.Private,0.06
2352,17K547,Brooklyn Academy of Science and the Environment,NYS.Private,0.05
2353,11X508,Bronxdale High School,NYS.Private,NA
2354,10X546,Bronx Theatre High School,NYS.Private,0.14
2355,08X269,Bronx Studio School for Writers and Artists,NYS.Private,0.10
2356,10X284,Bronx School of Law and Finance,NYS.Private,0.02
2357,09X505,"Bronx School for Law, Government and Justice",NYS.Private,0.16
2358,08X349,Bronx River High School,NYS.Private,NA
2359,84X703,Bronx Preparatory Charter School,NYS.Private,0.23
2360,84X185,Bronx Lighthouse Charter School,NYS.Private,NA
2361,07X527,Bronx Leadership Academy II High School,NYS.Private,0.06
2362,09X525,Bronx Leadership Academy High School,NYS.Private,0.07
2363,12X267,Bronx Latin,NYS.Private,0.07
2364,11X265,Bronx Lab School,NYS.Private,0.09
2365,09X403,Bronx International High School,NYS.Private,0.02
2366,10X445,Bronx High School of Science,NYS.Private,0.30
2367,09X412,Bronx High School of Business,NYS.Private,0.01
2368,11X253,Bronx High School for Writing and Communication Ar,NYS.Private,0.12
2369,11X418,Bronx High School for the Visual Arts,NYS.Private,0.02
2370,09X413,Bronx High School for Medical Science,NYS.Private,0.08
2371,10X439,Bronx High School for Law and Community Service,NYS.Private,0.04
2372,11X249,Bronx Health Sciences High School,NYS.Private,0.28
2373,08X452,Bronx Guild,NYS.Private,0.01
2374,12X511,Bronx Envision Academy,NYS.Private,NA
2375,10X213,Bronx Engineering and Technology Academy,NYS.Private,0.07
2376,09X324,Bronx Early College Academy for Teaching & Learnin,NYS.Private,0.21
2377,07X522,Bronx Design and Construction Academy,NYS.Private,NA
2378,08X561,Bronx Compass High School,NYS.Private,NA
2379,09X227,Bronx Collegiate Academy,NYS.Private,0.08
2380,10X351,Bronx Collaborative High School,NYS.Private,NA
2381,09X260,Bronx Center for Science and Mathematics,NYS.Private,0.16
2382,12X479,Bronx Career and College Preparatory High School,NYS.Private,0.08
2383,08X432,BRONX BRIDGES HIGH SCHOOL,NYS.Private,NA
2384,11X545,Bronx Aerospace High School,NYS.Private,0.07
2385,11X290,Bronx Academy of Health Careers,NYS.Private,0.08
2386,10X264,Bronx Academy for Software Engineering (BASE),NYS.Private,NA
2387,05M685,Bread & Roses Integrated Arts High School,NYS.Private,0.02
2388,16K455,Boys and Girls High School,NYS.Private,0.06
2389,26Q415,Benjamin N. Cardozo High School,NYS.Private,0.13
2390,29Q313,Benjamin Franklin High School for Finance & Inform,NYS.Private,NA
2391,13K670,Benjamin Banneker Academy,NYS.Private,0.12
2392,10X434,Belmont Preparatory High School,NYS.Private,0.10
2393,84K648,Bedford Stuyvesant Collegiate -Uncommon Collegiate,NYS.Private,NA
2394,13K595,Bedford Academy High School,NYS.Private,0.16
2395,03M479,Beacon High School,NYS.Private,0.23
2396,26Q495,Bayside High School,NYS.Private,0.11
2397,02M411,Baruch College Campus High School,NYS.Private,0.17
2398,24Q299,Bard High School Early College Queens,NYS.Private,0.14
2399,01M696,Bard High School Early College,NYS.Private,0.21
2400,08X530,Banana Kelly High School,NYS.Private,0.02
2401,30Q580,Baccalaureate School for Global Education,NYS.Private,0.34
2402,24Q610,Aviation Career & Technical Education High School,NYS.Private,0.20
2403,14K610,Automotive High School,NYS.Private,0.06
2404,27Q400,August Martin High School,NYS.Private,0.05
2405,11X299,Astor Collegiate Academy,NYS.Private,0.08
2406,18K589,Arts & Media Preparatory Academy,NYS.Private,0.02
2407,02M630,Art and Design High School,NYS.Private,0.17
2408,08X367,"Archimedes Academy for Math, Science and Technolog",NYS.Private,NA
2409,08X376,Antonia Pantoja Preparatory Academy: A College Boa,NYS.Private,NA
2410,32K554,All City Leadership Secondary School,NYS.Private,0.06
2411,07X600,Alfred E. Smith Career and Technical Education Hig,NYS.Private,0.03
2412,13K499,ACORN Community High School,NYS.Private,0.06
2413,84K508,Achievement First Endeavor Charter School,NYS.Private,NA
2414,84K358,Achievement First East New York Charter School,NYS.Private,NA
2415,84K356,Achievement First Crown Heights Charter School,NYS.Private,0.18
2416,84K538,Achievement First Bushwick Charter School,NYS.Private,NA
2417,32K552,Academy of Urban Planning,NYS.Private,0.05
2418,27Q309,Academy of Medical Technology: A College Board Sch,NYS.Private,0.14
2419,19K618,Academy of Innovative Technology,NYS.Private,0.05
2420,17K408,Academy of Hospitality and Tourism,NYS.Private,0.04
2421,24Q264,Academy of Finance and  Enterprise,NYS.Private,0.07
2422,30Q575,Academy of American Studies,NYS.Private,0.13
2423,19K404,Academy for Young Writers,NYS.Private,0.12
2424,02M546,Academy for Software Engineering,NYS.Private,NA
2425,05M367,Academy for Social Action: A College Board School,NYS.Private,0.19
2426,11X270,Academy for Scholarship and Entrepreneurship: A Co,NYS.Private,0.07
2427,09X365,Academy for Language and Technology,NYS.Private,0.41
2428,17K751,Academy for Health Careers,NYS.Private,NA
2429,32K403,Academy for Environmental Leadership,NYS.Private,0.02
2430,18K637,Academy for Conservation and the Environment,NYS.Private,0.00
2431,17K382,Academy for College Preparation and Career Explora,NYS.Private,0.12
2432,30Q301,Academy for Careers in Television and Film,NYS.Private,0.08
2433,21K410,Abraham Lincoln High School,NYS.Private,0.06
2434,06M540,A. Philip Randolph Campus High School,NYS.Private,0.07
2435,02M047,47 The American Sign Language and English Secondar,NYS.Private,0.09
2436,28Q896,"Young Women's Leadership School, Queens",Out.of.State,0.02
2437,30Q286,"Young Women's Leadership School, Astoria",Out.of.State,0.13
2438,14K614,Young Women's Leadership School of Brooklyn,Out.of.State,NA
2439,04M610,Young Women's Leadership School,Out.of.State,0.13
2440,28Q284,York Early College Academy,Out.of.State,0.04
2441,10X353,World View High School,Out.of.State,NA
2442,25Q285,World Journalism Preparatory: A College Board Scho,Out.of.State,0.10
2443,19K510,World Academy for Total Community Health High Scho,Out.of.State,0.07
2444,08X282,Women's Academy of Excellence,Out.of.State,0.07
2445,12X684,Wings Academy,Out.of.State,0.02
2446,14K561,Williamsburg Preparatory School,Out.of.State,0.04
2447,14K558,Williamsburg High School for Architecture and Desi,Out.of.State,0.03
2448,84K355,Williamsburg Collegiate Charter School,Out.of.State,0.29
2449,84K473,Williamsburg Charter High School,Out.of.State,0.05
2450,21K620,William E. Grady Career and Technical Education Hi,Out.of.State,0.04
2451,30Q445,William Cullen Bryant High School,Out.of.State,0.02
2452,08X558,Westchester Square Academy,Out.of.State,NA
2453,10X243,West Bronx Academy for the Future,Out.of.State,0.04
2454,02M460,Washington Irving High School,Out.of.State,0.01
2455,06M348,Washington Heights Expeditionary Learning School,Out.of.State,0.04
2456,03M415,Wadleigh Secondary School for the Performing & Vis,Out.of.State,0.02
2457,19K660,W. H. Maxwell Career and Technical Education High,Out.of.State,0.01
2458,18K576,Victory Collegiate High School,Out.of.State,0.15
2459,25Q240,Veritas Academy,Out.of.State,NA
2460,02M449,Vanguard High School,Out.of.State,0.04
2461,09X263,Validus Preparatory Academy: An Expeditionary Lear,Out.of.State,0.05
2462,02M300,"Urban Assembly School of Design and Construction,",Out.of.State,0.04
2463,02M316,"Urban Assembly School of Business for Young Women,",Out.of.State,0.11
2464,12X372,Urban Assembly School for Wildlife Conservation,Out.of.State,NA
2465,05M369,Urban Assembly School for the Performing Arts,Out.of.State,0.05
2466,03M307,"Urban Assembly School for Media Studies, The",Out.of.State,0.02
2467,20K609,Urban Assembly School for Criminal Justice,Out.of.State,NA
2468,07X548,Urban Assembly School for Careers in Sports,Out.of.State,0.03
2469,09X241,Urban Assembly School for Applied Math and Science,Out.of.State,0.03
2470,02M551,Urban Assembly New York Harbor School,Out.of.State,0.08
2471,02M282,Urban Assembly Maker Academy,Out.of.State,NA
2472,13K527,Urban Assembly Institute of Math and Science for Y,Out.of.State,0.10
2473,13K350,Urban Assembly High School of Music and Art,Out.of.State,0.08
2474,02M507,Urban Assembly Gateway School for Technology,Out.of.State,NA
2475,02M305,"Urban Assembly Academy of Government and Law, The",Out.of.State,0.08
2476,18K642,Urban Action Academy,Out.of.State,0.06
2477,84X393,University Prep Charter High School,Out.of.State,0.01
2478,01M448,University Neighborhood High School,Out.of.State,0.01
2479,07X495,University Heights Secondary School,Out.of.State,0.01
2480,02M500,Unity Center for Urban Technologies,Out.of.State,0.05
2481,02M533,Union Square Academy for Health Sciences,Out.of.State,NA
2482,19K615,Transit Tech Career and Technical Education High S,Out.of.State,0.03
2483,25Q525,Townsend Harris High School,Out.of.State,0.20
2484,31R455,Tottenville High School,Out.of.State,0.11
2485,05M670,Thurgood Marshall Academy for Learning and Social,Out.of.State,0.09
2486,28Q620,Thomas A. Edison Career and Technical Education Hi,Out.of.State,0.02
2487,10X225,Theatre Arts Production Company School,Out.of.State,0.00
2488,13K483,The Urban Assembly School for Law and Justice,Out.of.State,0.16
2489,03M402,The Urban Assembly School for Green Careers,Out.of.State,0.01
2490,05M157,The Urban Assembly School for Global Commerce,Out.of.State,NA
2491,02M135,The Urban Assembly School for Emergency Management,Out.of.State,NA
2492,19K764,The Urban Assembly School for Collaborative Health,Out.of.State,NA
2493,07X551,The Urban Assembly Bronx Academy of Letters,Out.of.State,0.17
2494,84K359,The Uft Charter School,Out.of.State,0.15
2495,19K683,"The School for Classics: An Academy of Thinkers, W",Out.of.State,0.01
2496,84M279,The Opportunity Charter School,Out.of.State,0.07
2497,31R080,The Michael J. Petrides School,Out.of.State,0.08
2498,12X521,The Metropolitan Soundview High School,Out.of.State,NA
2499,10X237,"The Marie Curie School for Medicine, Nursing, and",Out.of.State,0.02
2500,02M600,The High School of Fashion Industries,Out.of.State,0.08
2501,02M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMACY,Out.of.State,0.02
2502,17K528,The High School for Global Citizenship,Out.of.State,0.08
2503,14K478,"The High School for Enterprise, Business and Techn",Out.of.State,0.04
2504,03M403,The Global Learning Collaborative,Out.of.State,0.08
2505,84X488,The Equality Charter School,Out.of.State,NA
2506,06M462,The College Academy,Out.of.State,0.02
2507,12X478,THE CINEMA SCHOOL,Out.of.State,0.08
2508,32K168,The Brooklyn School for Math and Research,Out.of.State,NA
2509,16K688,The Brooklyn Academy of Global Finance,Out.of.State,0.04
2510,11X514,The Bronxwood Preparatory Academy,Out.of.State,0.07
2511,23K697,Teachers Preparatory High School,Out.of.State,0.02
2512,02M519,Talent Unlimited High School,Out.of.State,0.14
2513,31R460,Susan E. Wagner High School,Out.of.State,0.06
2514,15K667,Sunset Park High School,Out.of.State,0.02
2515,84K730,Summit Academy Charter School,Out.of.State,NA
2516,02M475,Stuyvesant High School,Out.of.State,0.38
2517,02M139,Stephen T. Mather Building Arts & Craftsmanship Hi,Out.of.State,NA
2518,31R605,Staten Island Technical High School,Out.of.State,0.34
2519,03M859,Special Music School,Out.of.State,NA
2520,07X221,South Bronx Preparatory: A College Board School,Out.of.State,0.04
2521,22K495,Sheepshead Bay High School,Out.of.State,0.04
2522,15K462,Secondary School for Law,Out.of.State,0.08
2523,15K463,Secondary School for Journalism,Out.of.State,0.09
2524,17K543,"Science, Technology and Research Early College Hig",Out.of.State,0.07
2525,13K419,"Science Skills Center High School for Science, Tec",Out.of.State,0.01
2526,08X348,Schuylerville Preparatory High School,Out.of.State,NA
2527,02M413,School of the Future High School,Out.of.State,0.14
2528,08X559,School for Tourism and Hospitality,Out.of.State,NA
2529,14K477,School for Legal Studies,Out.of.State,0.05
2530,15K497,School for International Studies,Out.of.State,0.04
2531,17K531,"School for Human Rights, The",Out.of.State,0.02
2532,09X404,School for Excellence,Out.of.State,0.02
2533,17K533,School for Democracy and  Leadership,Out.of.State,0.04
2534,27Q323,Scholars' Academy,Out.of.State,0.18
2535,07X655,Samuel Gompers Career and Technical Education High,Out.of.State,0.02
2536,27Q324,Rockaway Park High School for Environmental Sustai,Out.of.State,NA
2537,27Q351,Rockaway Collegiate High School,Out.of.State,NA
2538,27Q308,Robert H. Goddard High School of Communication Art,Out.of.State,0.02
2539,24Q560,"Robert F. Wagner, Jr. Secondary School for Arts an",Out.of.State,0.03
2540,25Q670,Robert F. Kennedy Community High School,Out.of.State,0.03
2541,10X141,Riverdale / Kingsbridge Academy (Middle School / H,Out.of.State,0.06
2542,27Q475,Richmond Hill High School,Out.of.State,0.01
2543,02M580,Richard R. Green High School of Teaching,Out.of.State,0.02
2544,02M531,Repertory Company High School for Theatre Arts,Out.of.State,0.13
2545,08X293,Renaissance High School for Musical Theater & Tech,Out.of.State,0.08
2546,84Q705,Renaissance Charter School,Out.of.State,0.08
2547,84M433,Renaissance Charter High School for Innovation,Out.of.State,NA
2548,31R600,Ralph R. McKee Career and Technical Education High,Out.of.State,0.03
2549,21K344,Rachel Carson High School for Coastal Studies,Out.of.State,0.03
2550,02M422,Quest to Learn,Out.of.State,NA
2551,24Q600,Queens Vocational and Technical High School,Out.of.State,0.01
2552,25Q252,"Queens School of Inquiry, The",Out.of.State,0.11
2553,29Q248,Queens Preparatory Academy,Out.of.State,0.08
2554,28Q686,QUEENS METROPOLITAN HIGH SCHOOL,Out.of.State,NA
2555,26Q566,"Queens High School of Teaching, Liberal Arts and t",Out.of.State,0.07
2556,28Q687,Queens High School for the Sciences at York Colleg,Out.of.State,0.14
2557,25Q241,Queens High School for Language Studies,Out.of.State,NA
2558,27Q302,"Queens High School for Information, Research, and",Out.of.State,0.00
2559,28Q680,Queens Gateway to Health Sciences Secondary School,Out.of.State,0.13
2560,28Q310,Queens Collegiate: A College Board School,Out.of.State,0.05
2561,14K474,PROGRESS High School for Professional Careers,Out.of.State,0.08
2562,02M408,Professional Performing Arts High School,Out.of.State,0.26
2563,29Q283,Preparatory Academy for Writers: A College Board S,Out.of.State,0.11
2564,31R445,Port Richmond High School,Out.of.State,0.06
2565,19K507,Performing Arts and Technology High School,Out.of.State,0.07
